"Gender = Female";"Gender = Male";"Customer Type = Loyal Customer";"Customer Type = disloyal Customer";"Type of Travel = Business travel";"Type of Travel = Personal Travel";"Class = Eco";"Class = Business";"Class = Eco Plus";"Age";"Flight Distance";"Inflight wifi service";"Departure/Arrival time convenient";"Ease of Online booking";"Gate location";"Food and drink";"Online boarding";"Seat comfort";"Inflight entertainment";"On-board service";"Leg room service";"Baggage handling";"Checkin service";"Inflight service";"Cleanliness";"Departure Delay in Minutes";"Arrival Delay in Minutes";"satisfaction"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.21794871794871795;0.04361873990306947;0.4;0.8;0.4;0.75;0.6;0.4;0.5;0.6;0.8;1.0;0.75;0.75;1.0;0.6;0.004432624113475178;0.04663677130044843;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.48717948717948717;0.08683360258481422;1.0;0.6;0.6;0.5;0.4;0.4;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.0;0.0053811659192825115;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.48717948717948717;0.048667205169628434;0.6;0.6;0.6;0.75;0.6;0.6;0.5;0.6;0.6;1.0;0.75;0.25;0.8;0.6;0.028368794326241134;0.0242152466367713;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5128205128205128;0.6344911147011308;0.2;0.2;0.2;0.0;0.4;1.0;0.75;0.8;0.8;0.8;0.75;1.0;0.8;0.6;0.07712765957446809;0.09955156950672646;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.3974358974358974;0.1308562197092084;0.6;0.8;0.6;0.5;0.8;0.6;0.0;0.8;0.8;1.0;1.0;0.5;1.0;0.8;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5128205128205128;0.31522617124394187;0.2;0.2;0.2;0.0;0.4;0.6;1.0;1.0;1.0;1.0;1.0;0.75;1.0;1.0;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.3974358974358974;0.12318255250403877;0.4;0.6;0.4;0.5;0.2;0.4;0.0;0.2;0.6;0.8;0.25;0.75;0.4;0.2;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.19230769230769232;0.30432148626817446;0.4;0.8;0.4;0.25;0.6;0.6;0.5;0.6;0.2;0.2;0.5;0.0;0.2;0.6;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.6666666666666666;0.11449919224555735;0.4;0.0;0.4;0.25;0.6;0.8;0.75;0.4;0.4;0.4;0.75;0.75;0.4;0.6;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.20512820512820512;0.19143780290791598;0.4;0.4;0.4;0.5;0.8;0.4;0.75;0.8;0.8;0.6;0.75;0.75;0.6;0.8;0.005319148936170213;0.008071748878923767;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.34615384615384615;0.7683764135702746;0.6;0.4;1.0;1.0;0.6;0.6;0.5;0.4;0.2;0.8;0.75;0.5;0.6;0.6;0.16666666666666666;0.16502242152466368;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.20512820512820512;0.17023424878836835;0.4;0.4;0.4;0.25;0.4;0.4;0.5;0.4;0.8;0.4;0.75;0.25;0.8;0.4;0.0;0.004484304932735426;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0641025641025641;0.10319063004846526;0.6;0.2;0.6;0.5;0.2;0.6;0.0;0.2;0.6;0.8;0.5;0.25;0.6;0.2;0.022163120567375887;0.006278026905829596;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7051282051282052;0.13166397415185785;0.8;1.0;1.0;0.0;1.0;1.0;0.75;0.4;0.4;1.0;0.25;1.0;0.4;0.8;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.7435897435897436;0.6518578352180937;0.4;0.4;0.4;0.25;0.2;0.4;0.25;0.4;0.4;0.4;0.25;0.25;0.4;0.2;0.07801418439716312;0.10672645739910314;"neutral or dissatisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.32051282051282054;0.16983037156704361;0.8;0.8;0.8;0.0;0.8;0.8;1.0;0.8;0.8;0.8;1.0;1.0;0.8;0.8;0.0062056737588652485;0.008968609865470852;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5769230769230769;0.48687399030694667;0.4;0.4;0.4;0.25;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;0.0;0.0;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.44871794871794873;0.18315831987075928;0.4;0.6;0.6;0.75;0.2;0.4;0.25;0.2;0.8;1.0;0.5;0.5;0.8;0.2;0.0;0.0017937219730941704;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.21794871794871795;0.08521809369951534;0.8;0.0;0.8;0.75;0.8;0.8;0.75;0.8;1.0;0.8;0.75;0.75;1.0;0.8;0.0;0.003587443946188341;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.41025641025641024;0.011712439418416801;0.4;0.4;0.4;0.25;0.4;0.4;0.25;0.4;0.8;0.2;0.75;0.25;0.6;0.4;0.005319148936170213;0.006278026905829596;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5897435897435898;0.06825525040387723;0.6;0.6;0.6;0.5;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4358974358974359;0.23768174474959614;0.4;0.4;0.4;0.25;1.0;0.2;0.25;0.4;0.4;0.4;0.25;1.0;0.4;1.0;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6153846153846154;0.10298869143780291;0.8;0.8;0.8;0.75;0.8;0.8;0.75;0.8;0.8;0.8;0.75;0.5;0.8;0.8;0.026595744680851064;0.07085201793721974;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.46153846153846156;0.046647819063004844;0.4;0.8;0.6;0.75;0.4;0.4;0.25;0.4;0.8;0.4;0.5;0.75;0.4;0.4;0.04521276595744681;0.054708520179372194;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.16666666666666666;0.20193861066235863;0.8;0.8;0.8;1.0;1.0;0.8;1.0;1.0;0.4;0.8;0.0;0.5;1.0;1.0;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.6410256410256411;0.11288368336025849;0.6;1.0;0.8;0.25;0.6;0.8;0.5;0.6;0.8;1.0;1.0;0.75;0.8;0.6;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6153846153846154;0.1381260096930533;1.0;1.0;0.8;1.0;0.8;1.0;0.75;1.0;1.0;0.8;1.0;0.5;1.0;0.8;0.015070921985815602;0.016143497757847534;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4358974358974359;0.18436995153473343;0.6;1.0;0.4;1.0;0.8;0.8;0.75;0.6;0.6;0.6;0.5;0.75;0.6;0.2;0.015070921985815602;0.008968609865470852;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.8333333333333334;0.06966882067851374;0.8;1.0;1.0;1.0;1.0;0.8;0.5;0.8;0.8;0.8;0.75;0.75;0.8;0.6;0.0;0.014349775784753363;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.44871794871794873;0.15811793214862682;0.6;0.2;0.4;0.5;1.0;0.6;0.75;0.4;0.4;0.4;0.75;0.25;0.4;0.4;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.4230769230769231;0.20133279483037156;0.2;0.4;0.4;0.5;0.8;0.4;0.75;0.8;0.8;0.8;0.25;0.0;0.4;0.8;0.06382978723404255;0.04932735426008968;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.8076923076923077;0.18174474959612277;0.2;0.6;0.6;0.5;0.4;0.6;0.25;0.2;0.2;0.2;0.0;0.5;0.2;0.4;0.015070921985815602;0.011659192825112108;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.24358974358974358;0.10480613893376414;0.4;1.0;0.4;0.75;0.2;0.4;0.0;0.2;0.8;0.4;1.0;0.75;0.8;0.2;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7564102564102564;0.19264943457189015;1.0;0.8;1.0;0.0;1.0;0.8;0.75;1.0;0.4;1.0;1.0;0.75;0.6;0.8;0.11613475177304965;0.12825112107623318;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5384615384615384;0.17992730210016156;1.0;1.0;1.0;0.25;0.8;1.0;0.5;0.8;0.6;0.4;1.0;0.5;1.0;0.8;0.01773049645390071;0.011659192825112108;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5384615384615384;0.3091680129240711;0.6;0.8;1.0;0.75;0.8;0.8;0.5;0.6;0.6;0.6;0.5;0.75;0.6;0.6;0.005319148936170213;0.004484304932735426;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6410256410256411;0.37035541195476573;0.4;0.8;0.8;0.75;1.0;0.4;0.25;0.4;0.4;0.4;0.25;0.25;0.4;0.8;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4230769230769231;0.32734248788368336;0.2;0.2;0.4;0.0;0.6;0.8;1.0;0.8;0.8;0.8;0.75;0.75;0.8;0.8;0.0;8.968609865470852E-4;"satisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.02564102564102564;0.15266558966074315;0.2;0.8;0.2;0.0;0.8;0.2;0.75;0.8;0.6;0.6;1.0;1.0;1.0;0.8;0.012411347517730497;0.015246636771300448;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5256410256410257;0.5143376413570274;0.4;0.2;0.2;0.0;0.4;0.6;0.5;0.4;0.4;0.4;0.25;0.75;0.4;0.2;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.8076923076923077;0.09046849757673667;0.6;0.4;0.4;0.25;0.8;0.6;0.5;0.6;0.6;0.6;0.5;0.75;0.6;0.6;0.014184397163120567;0.008968609865470852;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5641025641025641;0.16882067851373184;0.6;0.8;0.4;0.5;0.6;0.8;1.0;0.4;0.4;0.4;0.25;1.0;0.4;0.8;8.865248226950354E-4;0.006278026905829596;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.3717948717948718;0.11106623586429726;0.8;1.0;1.0;1.0;0.8;0.8;0.75;0.8;0.2;0.6;0.25;1.0;0.4;0.8;0.04609929078014184;0.06278026905829596;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.10256410256410256;0.0967285945072698;0.4;0.8;0.4;0.5;0.4;0.4;0.5;0.4;0.6;1.0;0.75;0.75;0.8;0.4;0.025709219858156027;0.023318385650224215;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.038461538461538464;0.27079967689822293;0.8;0.8;0.8;0.75;0.8;0.8;0.75;0.8;0.6;1.0;0.5;0.75;0.8;0.8;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.782051282051282;0.07108239095315025;0.4;1.0;0.4;0.5;1.0;0.8;0.5;0.8;0.8;0.4;0.75;0.75;0.8;0.4;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.6282051282051282;0.132875605815832;1.0;0.4;0.4;0.25;1.0;1.0;1.0;1.0;1.0;0.6;0.25;1.0;0.8;1.0;0.0;0.016143497757847534;"satisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.3717948717948718;0.15266558966074315;0.4;0.4;0.4;1.0;0.4;0.4;0.25;0.4;0.6;0.6;1.0;0.5;1.0;0.4;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.4581987075928918;1.0;1.0;1.0;1.0;1.0;0.8;0.75;1.0;1.0;1.0;1.0;0.5;1.0;0.8;0.0;0.0053811659192825115;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5897435897435898;0.017164781906300483;0.0;0.6;0.0;0.75;0.2;0.6;0.75;0.4;0.4;0.4;0.25;0.5;0.4;1.0;0.0017730496453900709;0.0;"satisfied"
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.05128205128205128;0.2193053311793215;0.6;0.6;0.6;0.75;0.6;0.6;1.0;0.6;0.8;0.2;0.75;0.25;0.8;0.6;0.00975177304964539;0.016143497757847534;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.18053311793214863;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.6;0.6;0.8;0.5;0.75;0.6;1.0;0.05939716312056738;0.051121076233183856;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47435897435897434;0.0385702746365105;0.4;0.4;0.6;0.25;1.0;0.8;1.0;0.8;0.8;0.8;1.0;1.0;0.8;0.2;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.5769230769230769;0.19143780290791598;0.2;1.0;0.2;0.25;0.6;0.2;0.5;0.6;1.0;1.0;0.75;0.75;1.0;0.6;0.05939716312056738;0.04304932735426009;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.08974358974358974;0.49353796445880455;0.8;0.8;0.6;1.0;0.6;1.0;1.0;0.6;0.6;1.0;1.0;1.0;0.6;1.0;0.013297872340425532;0.021524663677130046;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5769230769230769;0.27968497576736673;0.4;0.4;0.4;0.25;0.2;0.2;0.0;0.8;0.8;0.8;0.75;0.25;0.8;0.8;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.19230769230769232;0.16962843295638125;0.2;1.0;0.0;0.5;0.8;0.0;0.75;0.8;0.4;0.8;0.5;0.25;1.0;0.8;0.0;0.0017937219730941704;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5128205128205128;0.422859450726979;0.2;0.2;0.2;0.0;0.4;1.0;1.0;0.8;0.8;0.8;0.75;1.0;0.8;1.0;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.23076923076923078;0.5432148626817448;0.4;0.4;0.4;0.25;0.6;0.8;0.5;0.6;0.6;0.4;0.75;0.5;0.8;0.6;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4230769230769231;0.26312600969305333;1.0;1.0;1.0;1.0;0.6;0.8;0.75;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.0017730496453900709;0.0;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.24358974358974358;0.12116316639741519;0.8;0.4;0.8;0.5;1.0;0.8;1.0;1.0;0.2;0.8;0.75;0.0;0.8;1.0;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.2564102564102564;0.16417609046849757;0.6;0.6;0.6;0.75;0.8;0.6;0.0;0.8;0.2;0.4;0.5;0.25;0.8;0.8;0.008865248226950355;0.019730941704035873;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5256410256410257;0.07633279483037157;0.8;0.8;0.8;0.75;1.0;1.0;1.0;0.8;0.8;0.8;0.75;1.0;0.8;0.6;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5512820512820513;0.31865912762520193;0.8;0.8;0.8;0.75;0.8;1.0;1.0;0.4;0.4;0.4;0.25;0.5;0.4;0.8;0.012411347517730497;0.008968609865470852;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.48717948717948717;0.11167205169628433;0.2;0.2;0.2;0.0;0.6;1.0;0.75;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.08865248226950355;0.10852017937219731;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.32051282051282054;0.048263327948303715;0.8;0.8;0.4;0.75;1.0;1.0;1.0;1.0;1.0;0.4;0.75;0.75;0.8;1.0;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.01282051282051282;0.31623586429725364;0.4;1.0;0.4;0.75;0.2;0.4;0.0;0.2;0.6;0.6;0.75;1.0;0.8;0.2;0.0035460992907801418;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5769230769230769;0.3346122778675283;0.4;0.8;0.4;0.25;0.4;0.8;1.0;0.8;0.8;0.8;0.75;0.75;0.8;1.0;0.01950354609929078;0.011659192825112108;"satisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.10480613893376414;0.8;0.8;0.8;0.5;0.2;0.8;0.0;0.2;0.4;1.0;0.25;0.0;0.8;0.2;0.0035460992907801418;0.003587443946188341;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.19230769230769232;0.3465266558966074;0.8;1.0;1.0;1.0;0.8;0.8;1.0;0.8;1.0;0.6;0.0;0.75;0.2;0.8;0.0035460992907801418;0.006278026905829596;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3717948717948718;0.03877221324717286;0.2;0.6;0.2;0.0;0.4;0.8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5769230769230769;0.5995557350565428;0.4;0.4;0.4;0.25;1.0;1.0;0.75;0.8;0.8;0.8;0.75;0.75;0.8;0.6;0.0035460992907801418;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.6153846153846154;0.024636510500807753;0.8;0.4;0.4;0.25;0.6;1.0;1.0;0.8;0.8;0.8;0.75;0.75;0.8;1.0;0.02304964539007092;0.016143497757847534;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.44871794871794873;0.25868336025848143;0.8;1.0;1.0;1.0;0.4;0.4;0.25;0.8;0.8;0.8;0.75;0.5;0.8;0.2;0.08865248226950355;0.07802690582959641;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.2692307692307692;0.2324313408723748;0.0;0.0;0.0;0.25;0.6;0.0;0.5;0.6;0.6;1.0;0.25;1.0;0.8;0.6;0.0274822695035461;0.017937219730941704;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.23076923076923078;0.1342891760904685;0.8;0.8;0.8;0.75;0.6;0.8;0.5;0.6;0.4;0.4;0.75;0.0;0.8;0.6;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.15384615384615385;0.6149030694668821;1.0;1.0;1.0;1.0;0.8;0.8;0.75;0.8;0.6;0.8;0.75;1.0;1.0;0.8;0.0;0.0;"satisfied"
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.21794871794871795;0.06845718901453958;0.8;0.0;0.8;0.5;0.4;0.8;0.25;0.4;0.8;1.0;0.75;0.5;0.8;0.4;0.06560283687943262;0.06098654708520179;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.08974358974358974;0.12277867528271405;0.4;0.2;1.0;0.0;0.4;0.4;0.5;0.4;0.6;0.4;0.75;0.75;0.8;0.4;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.09188206785137318;0.6;0.8;0.8;0.75;0.6;0.6;0.5;0.8;1.0;0.8;0.75;0.5;0.8;0.6;0.0070921985815602835;8.968609865470852E-4;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.41025641025641024;0.7867528271405493;0.2;1.0;1.0;1.0;0.6;0.8;0.5;0.2;0.2;0.2;0.0;0.5;0.2;0.2;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.19230769230769232;0.31522617124394187;0.2;1.0;0.2;1.0;0.8;0.2;0.75;0.8;0.6;1.0;0.5;1.0;1.0;0.8;0.0017730496453900709;0.0;"neutral or dissatisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.41025641025641024;0.06280290791599354;0.4;0.4;0.4;1.0;0.2;0.4;0.0;0.2;0.6;0.6;0.75;0.75;0.8;0.2;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.2948717948717949;0.2560581583198708;0.2;0.2;0.2;0.75;0.8;0.2;0.75;0.8;0.4;0.6;0.0;0.0;0.4;0.8;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.34615384615384615;0.12419224555735056;0.8;0.4;0.8;0.0;1.0;0.8;1.0;1.0;0.2;0.2;0.0;0.0;0.4;1.0;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.32051282051282054;0.7994749596122779;1.0;1.0;1.0;1.0;0.8;0.8;0.75;0.8;0.4;0.8;0.0;1.0;0.8;0.8;0.026595744680851064;0.025112107623318385;"satisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.2564102564102564;0.49575928917609047;0.2;0.2;0.2;0.0;0.2;0.2;1.0;0.2;0.6;0.6;1.0;1.0;0.8;0.2;0.016843971631205674;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.21794871794871795;0.4476978998384491;0.4;0.4;0.4;0.25;0.4;0.4;0.25;0.4;1.0;0.4;0.5;1.0;0.8;0.4;0.0;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5256410256410257;0.5821890145395799;1.0;1.0;1.0;1.0;0.4;1.0;1.0;0.8;0.8;0.8;0.75;0.5;0.8;0.8;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5512820512820513;0.276453957996769;0.2;0.2;0.2;0.0;0.8;0.6;0.25;0.8;0.8;0.8;0.75;0.25;0.8;0.8;0.0070921985815602835;0.0;"satisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.41025641025641024;0.06825525040387723;0.4;0.4;0.4;0.25;0.6;0.2;0.25;0.4;0.4;0.4;0.25;0.25;0.4;0.6;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7948717948717948;0.45577544426494343;0.8;0.4;0.8;0.5;1.0;0.8;1.0;1.0;0.8;0.4;0.25;0.75;0.4;1.0;0.0;0.0;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.717948717948718;0.1997172859450727;0.6;0.8;0.6;0.5;0.2;0.6;0.0;0.2;0.2;0.8;0.75;0.0;0.8;0.2;0.01950354609929078;0.03228699551569507;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.48717948717948717;0.42306138933764137;0.0;1.0;0.0;0.25;0.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.09840425531914894;0.09417040358744394;"satisfied"
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.20512820512820512;0.2334410339256866;0.8;0.0;0.8;0.0;0.8;0.8;0.75;0.8;1.0;1.0;1.0;0.75;1.0;0.8;0.0017730496453900709;0.0026905829596412557;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.3076923076923077;0.19103392568659128;0.4;0.4;0.4;0.75;0.4;0.4;0.25;0.4;0.2;1.0;0.75;0.25;0.8;0.4;0.04875886524822695;0.036771300448430494;"neutral or dissatisfied"
1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.19230769230769232;0.11369143780290791;0.8;0.6;0.8;0.0;0.6;0.8;0.5;0.6;0.8;1.0;0.75;0.5;0.8;0.6;0.023936170212765957;0.030493273542600896;"satisfied"
1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.6410256410256411;0.22495961227786754;0.4;0.4;0.4;0.5;0.6;0.4;0.5;0.6;0.6;0.4;0.5;0.25;0.8;0.6;0.0;0.0;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.6410256410256411;0.1318659127625202;0.8;0.8;0.8;0.5;1.0;0.8;1.0;0.8;0.8;0.8;0.75;0.75;0.8;0.6;0.03634751773049645;0.026905829596412557;"neutral or dissatisfied"
0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7948717948717948;0.19022617124394184;0.2;1.0;0.2;0.5;0.8;0.2;0.75;0.8;0.8;1.0;1.0;0.5;1.0;0.8;0.03546099290780142;0.05201793721973094;"neutral or dissatisfied"
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6410256410256411;0.3548061389337641;0.6;0.6;0.4;0.5;0.4;0.8;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;0.0;0.0;"satisfied"
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.34615384615384615;0.6496365105008077;0.4;0.4;0.4;0.25;0.4;1.0;1.0;0.8;0.8;0.8;0.75;0.5;0.8;1.0;0.015957446808510637;0.0;"satisfied"
